Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286297,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,2017-03-22,,2,Obligations,2017,22MAR2017,-245000,-286337,8,Project-type interventions - not Investment Related,.,29271
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286298,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,2017-11-14,,2,Obligations,2018,14NOV2017,-169998,-194123,8,Project-type interventions - not Investment Related,.,29272
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286299,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,23OCT2018,-50720,-56805,8,Project-type interventions - not Investment Related,.,29273
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286300,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,24OCT2018,-12696,-14219,8,Project-type interventions - not Investment Related,.,29274
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286301,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,18DEC2018,-27479,-30776,8,Project-type interventions - not Investment Related,.,29275
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286302,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,28FEB2019,208334,233329,8,Project-type interventions - not Investment Related,.,29276
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286303,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,12MAR2019,-14,-16,8,Project-type interventions - not Investment Related,.,29277
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286304,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,2,Obligations,2019,06MAY2019,-100000,-111998,8,Project-type interventions - not Investment Related,.,29278
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,2,"Democracy, Human Rights, and Governance",46,"Democracy, Human Rights, and Governance - General",72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,286304,105,Bureau of Near Eastern Affairs - TA-MOU-14-BULK,U.S. Department of State: Bureau of Near Eastern Affairs. TA-MOU-14-BULK: M32-018 M34-011 M34-012 M34-013 M34-037 M34-045[Covers services supplied by other U.S. Government agencies not otherwise classified.],4437405000,,,3,Disbursements,2019,06MAY2019,13476,15093,8,Project-type interventions - not Investment Related,.,29278
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,2,Obligations,2021,30SEP2021,150000,160393,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2022,01DEC2021,35000,35000,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2022,06APR2022,17635,17635,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2022,05JUL2022,24429,24429,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2023,22NOV2022,20471,19525,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2023,22DEC2022,20890,19925,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98822,59,Collaborate Together,TO BUILD COLLABORATION ABILITIES AMONG ARAB AND JEWISH YOUTH POTENTIAL LEADERS THROUGH A PROCESS OF WORKSHOPS AND JOINT COMMUNITY WORK.,SIS70021GR3038,,2023-02-28,3,Disbursements,2023,28FEB2023,31575,30116,8,Project-type interventions - not Investment Related,.,95
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,2,"Democracy, Human Rights, and Governance",10,Civil Society,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99000,59,Empowering Israeli-Arab Councilors,"To empower Israeli-Arab councilors to effectively promote principles of good governance, democratic practice, and prevent corruption.",SMO55519GR0026,,2020-11-24,2,Obligations,2021,11MAR2021,-18,-19,8,Project-type interventions - not Investment Related,.,273
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,1513020,Countering violent extremism,9,Multi-sector,52,Multi-sector - Unspecified,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,285882,105,Bureau of Near Eastern Affairs - SIS70017GR36015 Hebrew Uni. of Jer.,U.S. Department of State: Bureau of Near Eastern Affairs. SIS70017GR36015 Hebrew Uni. of Jer. 'Alleviation of Deleterious Effects of Extreme Heat on Tomato Cultures by Inoculation with Virus: Biochemical and Genetic Basis '.,4437536015,,2020-09-08,2,Obligations,2020,08SEP2020,-26035,-28775,8,Project-type interventions - not Investment Related,.,28856
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,1513020,Countering violent extremism,9,Multi-sector,52,Multi-sector - Unspecified,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,285885,105,Bureau of Near Eastern Affairs - SIS70017GR36015 Hebrew Uni. of Jer.,U.S. Department of State: Bureau of Near Eastern Affairs. SIS70017GR36015 Hebrew Uni. of Jer. Alleviation of Deleterious Effects of Extreme Heat on Tomato Cultures by Inoculation with Virus: Biochemical and Genetic Basis .,4437536015,,,2,Obligations,2017,05JUL2017,140000,163621,8,Project-type interventions - not Investment Related,.,28859
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98809,59,CMM Program: Building a Shared Society between Jews and Bedouins in the Negev,CMM Program: Building a Shared Society between Jews and Bedouins in the Negev,SIS70018GR086,,2020-11-20,3,Disbursements,2021,20NOV2020,29683,31740,8,Project-type interventions - not Investment Related,.,82
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2021,21OCT2020,30000,32079,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2021,06MAY2021,28932,30937,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2021,16AUG2021,27750,29673,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2022,04NOV2021,25491,25491,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2022,17MAR2022,20960,20960,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2022,03JUN2022,16867,16867,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2022,08JUN2022,-16867,-16867,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",1,Peace and Security,6,Conflict Mitigation and Reconciliation,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,98827,59,Coming Together through Catchball,"To establish four mixed Jewish-Arab girl teams to participate in catchball, structured event programming and facilitated social meetings.",SIS70020GR0128,,2022-06-29,3,Disbursements,2022,29JUN2022,16867,16867,8,Project-type interventions - not Investment Related,.,100
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,2,Obligations,2021,24SEP2021,-13103,-14011,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,2,Obligations,2022,29SEP2022,-39337,-39337,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,2,Obligations,2023,30JUN2023,103410,98632,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,3,Disbursements,2021,05MAY2021,80282,85844,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,3,Disbursements,2021,04JUN2021,22895,24482,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,3,Disbursements,2022,02AUG2022,44044,44044,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,3,Disbursements,2022,12AUG2022,4708,4708,8,Project-type interventions - not Investment Related,.,349
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,56,NEA,Near Eastern Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,5,Economic Growth,321,Industry,32161,Agro-industries,5,Economic Development,29,Agriculture,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,99076,59,Improving Olive Oil Quality in Middle Eastern Countries,"Improving olive oil quality in Middle Eastern countries in close cooperation with Israeli, Jordanian and Egyptian partners.",SIS70019GR0084,,2023-06-30,3,Disbursements,2022,07SEP2022,28191,28191,8,Project-type interventions - not Investment Related,.,349
