Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2006,01May2006,296024,413881,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2006,01Sep2006,457612,639803,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2007,01May2007,691946,941612,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2007,01Aug2007,201555,274280,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2008,01Nov2007,6499,8663,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157042,76,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",964-001,,,3,Disbursements,2008,01Dec2007,146364,195106,8,Project-type interventions - not Investment Related,.,352
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157297,76,American Schools and Hospitals Abroad,American Schools and Hospitals Abroad,964-001,,,2,Obligations,2001,,900000,1419729,8,Project-type interventions - not Investment Related,.,607
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157297,76,American Schools and Hospitals Abroad,American Schools and Hospitals Abroad,964-001,,,3,Disbursements,2002,01Feb2002,287052,445782,8,Project-type interventions - not Investment Related,.,607
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157297,76,American Schools and Hospitals Abroad,American Schools and Hospitals Abroad,964-001,,,3,Disbursements,2002,01May2002,-200000,-310593,8,Project-type interventions - not Investment Related,.,607
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157297,76,American Schools and Hospitals Abroad,American Schools and Hospitals Abroad,964-001,,,3,Disbursements,2002,01Jun2002,198631,308467,8,Project-type interventions - not Investment Related,.,607
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,157297,76,American Schools and Hospitals Abroad,American Schools and Hospitals Abroad,964-001,,,3,Disbursements,2004,01Aug2004,414317,616288,8,Project-type interventions - not Investment Related,.,607
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,202362,76,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-11-00004,,,2,Obligations,2011,01Sep2011,253920,325623,8,Project-type interventions - not Investment Related,150000,45732
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,202362,76,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-11-00004,,,3,Disbursements,2012,01Aug2012,243920,307168,8,Project-type interventions - not Investment Related,150000,45732
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,202362,76,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2011 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-11-00004,,,3,Disbursements,2013,01Apr2013,10000,12367,8,Project-type interventions - not Investment Related,150000,45732
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,2,Obligations,2012,01Sep2012,1000000,1259300,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2013,01Jan2013,198021,244886,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2013,01Feb2013,136000,168187,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2013,01Apr2013,163009,201589,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2013,01May2013,81000,100170,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2014,01Nov2013,411970,499801,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,204659,76,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,FY 2012 ASHA Award - Trustees of the Feinberg Graduate School of the Weizmann Institute of Science,AID-ASHA-G-12-00034,,,3,Disbursements,2014,01Jul2014,10000,12132,8,Project-type interventions - not Investment Related,.,48033
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014104,"Feinberg Graduate School, Weizmann Institute of Science",2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,218632,76,USAID Advisory and Assistance Services,Administrative costs and operating expenses of USAID contributing to Advisory and Assistance Services.,,,,2,Obligations,2019,01Aug2019,23073,25841,8,Project-type interventions - not Investment Related,.,62006
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,2,Obligations,2007,01Sep2007,300000,408245,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,2,Obligations,2008,01Sep2008,350000,466556,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,2,Obligations,2009,01Sep2009,350000,461862,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2008,01Jul2008,35823,47753,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2009,01Nov2008,632,834,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2009,01Feb2009,83896,110709,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2009,01Mar2009,99931,131870,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2009,01May2009,70343,92825,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2009,01Aug2009,108533,143221,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2010,01Nov2009,148800,194664,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2010,01Feb2010,45876,60016,8,Project-type interventions - not Investment Related,.,34240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,4,Universities and Research Institutes - Non United States,4014277,Tel Aviv University,1,Education,114,Post-Secondary Education,11420,Higher education,4,Education and Social Services,21,Higher Education,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190885,76,Higher Education,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",3.2.2,,,3,Disbursements,2010,01Jul2010,126661,165701,8,Project-type interventions - not Investment Related,.,34240
